3436 11.038 1.
3437 11.034 1.
3438 11.029 1.
3439 11.027 1.
3440 11.026 1.
3441 11.027 1.
3442 11.029 1.
3443 11.036 1.
3444 11.043 1.
3445 11.048 1.
3446 11.052 1.
3447 11.057 1.
3448 11.059 1.
3449 11.060 1.
3450 11.060 1.
3451 11.059 1.
3452 11.057 1.
3453 11.055 1.
3454 11.052 1.
3455 11.052 1.
3456 11.050 1.
3457 11.050 1.
3458 11.050 1.
3459 11.052 1.
3460 11.052 1.
3461 11.052 1.
3462 11.055 1.
3463 11.060 1.
3464 11.062 1.
3465 11.067 1.
3466 11.071 1.
3467 11.071 1.
3468 11.069 1.
3469 11.066 1.
3470 11.062 1.
3471 11.060 1.
3472 11.059 1.
3473 11.059 1.
3474 11.060 1.
3475 11.062 1.
3476 11.067 1.
3477 11.071 1.
3478 11.076 1.
3479 11.078 1.
3480 11.081 1.
3481 11.083 1.
3482 11.083 1.
3483 11.081 1.
3484 11.081 1.
3485 11.078 1.
3486 11.078 1.
3487 11.074 1.
3488 11.071 1.
3489 11.067 1.
3490 11.064 1.
3491 11.064 1.
3492 11.062 1.
3493 11.064 1.
3494 11.067 1.
3495 11.071 1.
3496 11.076 1.
3497 11.078 1.
3498 11.085 1.
3499 11.085 1.
3500 11.088 1.
3501 11.090 1.
3502 11.090 1.
3503 11.090 1.
3504 11.090 1.
3505 11.090 1.
3506 11.090 1.
3507 11.090 1.
3508 11.088 1.
3509 11.085 1.
3510 11.085 1.
3511 11.085 1.
3512 11.088 1.
3513 11.090 1.
3514 11.085 1.
3515 11.081 1.
3516 11.076 1.
3517 11.071 1.
3518 11.066 1.
3519 11.062 1.
3520 11.060 1.
3521 11.062 1.
3522 11.064 1.
3523 11.069 1.
3524 11.076 1.
3525 11.078 1.
3526 11.083 1.
3527 11.090 1.
3528 11.097 1.
3529 11.102 1.
3530 11.109 1.
3531 11.114 1.
3532 11.118 1.
3533 11.121 1.
3534 11.125 1.
3535 11.126 1.
3536 11.130 1.
3537 11.132 1.
3538 11.135 1.
3539 11.137 1.
3540 11.137 1.
3541 11.137 1.
3542 11.135 1.
3543 11.135 1.
3544 11.137 1.
3545 11.137 1.
3546 11.140 1.
3547 11.142 1.
3548 11.144 1.
3549 11.140 1.
3550 11.135 1.
3551 11.128 1.
3552 11.123 1.
3553 11.121 1.
3554 11.121 1.
3555 11.121 1.
3556 11.123 1.
3557 11.126 1.
3558 11.128 1.
3559 11.128 1.
3560 11.128 1.
3561 11.130 1.
3562 11.128 1.
3563 11.128 1.
3564 11.128 1.
3565 11.128 1.
3566 11.128 1.
3567 11.128 1.
3568 11.126 1.
3569 11.123 1.
3570 11.123 1.
3571 11.123 1.
3572 11.121 1.
3573 11.121 1.
3574 11.121 1.
3575 11.119 1.
3576 11.119 1.
3577 11.118 1.
3578 11.116 1.
3579 11.119 1.
3580 11.119 1.
3581 11.121 1.
3582 11.123 1.
3583 11.125 1.
3584 11.126 1.
3585 11.130 1.
3586 11.133 1.
3587 11.135 1.
3588 11.135 1.
3589 11.135 1.
3590 11.135 1.
3591 11.135 1.
3592 11.135 1.
3593 11.135 1.
3594 11.137 1.
3595 11.140 1.
3596 11.140 1.
3597 11.137 1.
3598 11.137 1.
3599 11.135 1.
3600 11.135 1.
3601 11.137 1.
3602 11.137 1.
3603 11.140 1.
3604 11.142 1.
3605 11.140 1.
3606 11.137 1.
3607 11.137 1.
3608 11.135 1.
3609 11.135 1.
3610 11.135 1.
3611 11.133 1.
3612 11.133 1.
3613 11.133 1.
3614 11.135 1.
3615 11.137 1.
3616 11.137 1.
3617 11.142 1.
3618 11.144 1.
3619 11.147 1.
3620 11.152 1.
3621 11.156 1.
3622 11.161 1.
3623 11.163 1.
3624 11.163 1.
3625 11.159 1.
3626 11.156 1.
3627 11.152 1.
3628 11.149 1.
3629 11.147 1.
3630 11.144 1.
3631 11.144 1.
3632 11.144 1.
3633 11.149 1.
3634 11.154 1.
3635 11.156 1.
3636 11.156 1.
3637 11.154 1.
3638 11.152 1.
3639 11.149 1.
3640 11.149 1.
3641 11.147 1.
3642 11.147 1.
3643 11.147 1.
3644 11.147 1.
3645 11.144 1.
3646 11.149 1.
3647 11.152 1.
3648 11.161 1.
3649 11.170 1.
3650 11.177 1.
3651 11.187 1.
3652 11.194 1.
3653 11.199 1.
3654 11.201 1.
3655 11.201 1.
3656 11.199 1.
3657 11.201 1.
3658 11.203 1.
3659 11.206 1.
3660 11.210 1.
3661 11.208 1.
3662 11.208 1.
3663 11.206 1.
3664 11.203 1.
3665 11.203 1.
3666 11.201 1.
3667 11.201 1.
3668 11.201 1.
3669 11.203 1.
3670 11.203 1.
3671 11.201 1.
3672 11.196 1.
3673 11.191 1.
3674 11.187 1.
3675 11.182 1.
3676 11.182 1.
3677 11.182 1.
3678 11.182 1.
3679 11.182 1.
3680 11.182 1.
3681 11.177 1.
3682 11.177 1.
3683 11.177 1.
3684 11.182 1.
3685 11.191 1.
3686 11.199 1.
3687 11.208 1.
3688 11.215 1.
3689 11.217 1.
3690 11.218 1.
3691 11.220 1.
3692 11.220 1.
3693 11.222 1.
3694 11.222 1.
3695 11.222 1.
3696 11.222 1.
3697 11.220 1.
3698 11.218 1.
3699 11.215 1.
3700 11.206 1.
3701 11.199 1.
3702 11.196 1.
3703 11.194 1.
3704 11.196 1.
3705 11.201 1.
3706 11.208 1.
3707 11.215 1.
3708 11.222 1.
3709 11.229 1.
3710 11.234 1.
3711 11.239 1.
3712 11.244 1.
3713 11.241 1.
3714 11.241 1.
3715 11.236 1.
3716 11.232 1.
3717 11.229 1.
3718 11.232 1.
3719 11.229 1.
3720 11.224 1.
3721 11.220 1.
3722 11.224 1.
3723 11.227 1.
3724 11.234 1.
3725 11.239 1.
3726 11.232 1.
3727 11.227 1.
3728 11.227 1.
3729 11.229 1.
3730 11.232 1.
3731 11.234 1.
3732 11.232 1.
3733 11.227 1.
3734 11.224 1.
3735 11.224 1.
3736 11.227 1.
3737 11.239 1.
3738 11.248 1.
3739 11.253 1.
3740 11.258 1.
3741 11.257 1.
3742 11.255 1.
3743 11.255 1.
3744 11.255 1.
3745 11.258 1.
3746 11.262 1.
3747 11.265 1.
3748 11.267 1.
3749 11.267 1.
3750 11.262 1.
3751 11.258 1.
3752 11.258 1.
3753 11.255 1.
3754 11.255 1.
3755 11.253 1.
3756 11.253 1.
3757 11.253 1.
3758 11.255 1.
3759 11.258 1.
3760 11.260 1.
3761 11.262 1.
3762 11.265 1.
3763 11.267 1.
3764 11.267 1.
3765 11.269 1.
3766 11.272 1.
3767 11.274 1.
3768 11.276 1.
3769 11.276 1.
3770 11.277 1.
3771 11.277 1.
3772 11.277 1.
3773 11.277 1.
3774 11.277 1.
3775 11.279 1.
3776 11.286 1.
3777 11.293 1.
3778 11.300 1.
3779 11.307 1.
3780 11.305 1.
3781 11.302 1.
3782 11.298 1.
3783 11.295 1.
3784 11.293 1.
3785 11.293 1.
3786 11.293 1.
3787 11.295 1.
3788 11.298 1.
3789 11.302 1.
3790 11.307 1.
3791 11.312 1.
3792 11.316 1.
3793 11.321 1.
3794 11.324 1.
3795 11.326 1.
3796 11.326 1.
3797 11.321 1.
3798 11.316 1.
3799 11.310 1.
3800 11.302 1.
3801 11.298 1.
3802 11.291 1.
3803 11.286 1.
3804 11.281 1.
3805 11.276 1.
3806 11.274 1.
3807 11.272 1.
3808 11.267 1.
3809 11.262 1.
3810 11.253 1.
3811 11.239 1.
3812 11.232 1.
3813 11.229 1.
3814 11.229 1.
3815 11.239 1.
3816 11.246 1.
3817 11.253 1.
3818 11.260 1.
3819 11.262 1.
3820 11.267 1.
3821 11.267 1.
3822 11.267 1.
3823 11.269 1.
3824 11.274 1.
3825 11.279 1.
3826 11.286 1.
3827 11.293 1.
3828 11.300 1.
3829 11.305 1.
3830 11.310 1.
3831 11.314 1.
3832 11.314 1.
3833 11.314 1.
3834 11.314 1.
3835 11.314 1.
3836 11.312 1.
3837 11.310 1.
3838 11.305 1.
3839 11.298 1.
3840 11.291 1.
3841 11.284 1.
3842 11.279 1.
3843 11.272 1.
3844 11.267 1.
3845 11.260 1.
3846 11.255 1.
3847 11.251 1.
3848 11.248 1.
3849 11.241 1.
3850 11.232 1.
3851 11.224 1.
3852 11.218 1.
3853 11.215 1.
3854 11.215 1.
3855 11.215 1.
3856 11.215 1.
3857 11.217 1.
3858 11.218 1.
3859 11.218 1.
3860 11.220 1.
3861 11.222 1.
3862 11.225 1.
3863 11.229 1.
3864 11.232 1.
3865 11.234 1.
3866 11.236 1.
3867 11.236 1.
3868 11.239 1.
3869 11.239 1.
3870 11.239 1.
3871 11.241 1.
3872 11.243 1.
3873 11.246 1.
3874 11.250 1.
3875 11.257 1.
3876 11.262 1.
3877 11.269 1.
3878 11.276 1.
3879 11.281 1.
3880 11.288 1.
3881 11.295 1.
3882 11.302 1.
3883 11.312 1.
3884 11.319 1.
3885 11.328 1.
3886 11.333 1.
3887 11.338 1.
3888 11.343 1.
3889 11.347 1.
3890 11.349 1.
3891 11.350 1.
3892 11.349 1.
3893 11.347 1.
3894 11.343 1.
3895 11.340 1.
3896 11.335 1.
3897 11.328 1.
3898 11.321 1.
3899 11.312 1.
3900 11.305 1.
3901 11.298 1.
3902 11.291 1.
3903 11.286 1.
3904 11.279 1.
3905 11.274 1.
3906 11.269 1.
3907 11.262 1.
3908 11.258 1.
3909 11.253 1.
3910 11.248 1.
3911 11.243 1.
3912 11.239 1.
3913 11.236 1.
3914 11.234 1.
3915 11.234 1.
3916 11.232 1.
3917 11.232 1.
3918 11.232 1.
3919 11.232 1.
3920 11.232 1.
3921 11.234 1.
3922 11.236 1.
3923 11.236 1.
3924 11.239 1.
3925 11.241 1.
3926 11.241 1.
3927 11.241 1.
3928 11.241 1.
3929 11.241 1.
3930 11.241 1.
3931 11.241 1.
3932 11.241 1.
3933 11.241 1.
3934 11.243 1.
3935 11.244 1.
3936 11.244 1.
3937 11.244 1.
3938 11.244 1.
3939 11.243 1.
3940 11.244 1.
3941 11.244 1.
3942 11.246 1.
3943 11.248 1.
3944 11.251 1.
3945 11.251 1.
3946 11.253 1.
3947 11.255 1.
3948 11.258 1.
3949 11.262 1.
3950 11.265 1.
3951 11.269 1.
3952 11.276 1.
3953 11.283 1.
3954 11.290 1.
3955 11.298 1.
3956 11.305 1.
3957 11.312 1.
3958 11.319 1.
3959 11.324 1.
3960 11.331 1.
3961 11.340 1.
3962 11.354 1.
3963 11.369 1.
3964 11.380 1.
3965 11.394 1.
3966 11.404 1.
3967 11.413 1.
3968 11.420 1.
3969 11.427 1.
3970 11.435 1.
3971 11.437 1.
3972 11.439 1.
3973 11.439 1.
3974 11.439 1.
3975 11.434 1.
3976 11.430 1.
3977 11.420 1.
3978 11.413 1.
3979 11.402 1.
3980 11.390 1.
3981 11.378 1.
3982 11.364 1.
3983 11.354 1.
3984 11.347 1.
3985 11.340 1.
3986 11.333 1.
3987 11.326 1.
3988 11.317 1.
3989 11.310 1.
3990 11.302 1.
3991 11.295 1.
3992 11.288 1.
3993 11.284 1.
3994 11.279 1.
3995 11.274 1.
3996 11.269 1.
3997 11.267 1.
3998 11.262 1.
3999 11.262 1.
4000 11.262 1.
4001 11.262 1.
4002 11.262 1.
4003 11.262 1.
4004 11.260 1.
4005 11.258 1.
4006 11.257 1.
4007 11.257 1.
4008 11.257 1.
4009 11.257 1.
4010 11.257 1.
4011 11.257 1.
4012 11.255 1.
4013 11.255 1.
4014 11.253 1.
4015 11.251 1.
4016 11.251 1.
4017 11.251 1.
4018 11.251 1.
4019 11.251 1.
4020 11.253 1.
4021 11.253 1.
4022 11.253 1.
4023 11.255 1.
4024 11.255 1.
4025 11.255 1.
4026 11.255 1.
4027 11.257 1.
4028 11.258 1.
4029 11.258 1.
4030 11.258 1.
4031 11.258 1.
4032 11.258 1.
4033 11.258 1.
4034 11.258 1.
4035 11.260 1.
4036 11.260 1.
4037 11.260 1.
4038 11.258 1.
4039 11.258 1.
4040 11.260 1.
4041 11.260 1.
4042 11.260 1.
4043 11.260 1.
4044 11.260 1.
4045 11.262 1.
4046 11.262 1.
4047 11.262 1.
4048 11.262 1.
4049 11.265 1.
4050 11.265 1.
4051 11.265 1.
4052 11.265 1.
4053 11.265 1.
4054 11.267 1.
4055 11.265 1.
4056 11.265 1.
4057 11.265 1.
4058 11.265 1.
4059 11.262 1.
4060 11.262 1.
4061 11.265 1.
4062 11.265 1.
4063 11.267 1.
4064 11.267 1.
4065 11.269 1.
4066 11.269 1.
4067 11.269 1.
4068 11.272 1.
4069 11.274 1.
4070 11.276 1.
4071 11.277 1.
4072 11.279 1.
4073 11.279 1.
4074 11.281 1.
4075 11.284 1.
4076 11.286 1.
4077 11.290 1.
4078 11.293 1.
4079 11.295 1.
4080 11.300 1.
4081 11.305 1.
4082 11.310 1.
4083 11.317 1.
4084 11.321 1.
4085 11.328 1.
4086 11.335 1.
4087 11.345 1.
4088 11.354 1.
4089 11.361 1.
4090 11.371 1.
4091 11.380 1.
4092 11.390 1.
4093 11.402 1.
4094 11.413 1.
4095 11.425 1.
4096 11.437 1.
4097 11.449 1.
4098 11.460 1.
4099 11.472 1.
4100 11.479 1.
4101 11.489 1.
4102 11.494 1.
4103 11.498 1.
4104 11.498 1.
4105 11.496 1.
4106 11.493 1.
4107 11.484 1.
4108 11.477 1.
4109 11.465 1.
4110 11.453 1.
4111 11.441 1.
4112 11.427 1.
4113 11.418 1.
4114 11.406 1.
4115 11.397 1.
4116 11.387 1.
4117 11.380 1.
4118 11.373 1.
4119 11.364 1.
4120 11.357 1.
4121 11.352 1.
4122 11.347 1.
4123 11.342 1.
4124 11.338 1.
4125 11.335 1.
4126 11.333 1.
4127 11.331 1.
4128 11.328 1.
4129 11.328 1.
4130 11.328 1.
4131 11.326 1.
4132 11.326 1.
4133 11.326 1.
4134 11.326 1.
4135 11.326 1.
4136 11.326 1.
4137 11.326 1.
4138 11.326 1.
4139 11.326 1.
4140 11.326 1.
4141 11.326 1.
4142 11.326 1.
4143 11.326 1.
4144 11.324 1.
4145 11.324 1.
4146 11.324 1.
4147 11.324 1.
4148 11.324 1.
4149 11.326 1.
4150 11.326 1.
4151 11.326 1.
4152 11.328 1.
4153 11.328 1.
4154 11.328 1.
4155 11.328 1.
4156 11.331 1.
4157 11.331 1.
4158 11.331 1.
4159 11.331 1.
4160 11.331 1.
4161 11.331 1.
4162 11.331 1.
4163 11.328 1.
4164 11.328 1.
4165 11.326 1.
4166 11.326 1.
4167 11.326 1.
4168 11.326 1.
4169 11.326 1.
4170 11.326 1.
4171 11.326 1.
4172 11.326 1.
4173 11.326 1.
4174 11.326 1.
4175 11.326 1.
4176 11.326 1.
4177 11.328 1.
4178 11.328 1.
4179 11.328 1.
4180 11.328 1.
4181 11.328 1.
4182 11.331 1.
4183 11.331 1.
4184 11.331 1.
4185 11.331 1.
4186 11.331 1.
4187 11.333 1.
4188 11.333 1.
4189 11.333 1.
4190 11.333 1.
4191 11.333 1.
4192 11.333 1.
4193 11.333 1.
4194 11.335 1.
4195 11.335 1.
4196 11.335 1.
4197 11.335 1.
4198 11.338 1.
4199 11.338 1.
4200 11.340 1.
4201 11.342 1.
4202 11.343 1.
4203 11.345 1.
4204 11.345 1.
4205 11.345 1.
4206 11.345 1.
4207 11.343 1.
4208 11.343 1.
4209 11.343 1.
4210 11.342 1.
4211 11.340 1.
4212 11.338 1.
4213 11.335 1.
4214 11.335 1.
4215 11.333 1.
4216 11.331 1.
4217 11.328 1.
4218 11.328 1.
4219 11.326 1.
4220 11.326 1.
4221 11.326 1.
4222 11.326 1.
4223 11.324 1.
4224 11.324 1.
4225 11.326 1.
4226 11.326 1.
4227 11.328 1.
4228 11.328 1.
4229 11.331 1.
4230 11.333 1.
4231 11.335 1.
4232 11.338 1.
4233 11.338 1.
4234 11.340 1.
4235 11.340 1.
4236 11.340 1.
4237 11.342 1.
4238 11.342 1.
4239 11.342 1.
4240 11.342 1.
4241 11.342 1.
4242 11.342 1.
4243 11.342 1.
4244 11.342 1.
4245 11.342 1.
4246 11.342 1.
4247 11.343 1.
4248 11.343 1.
4249 11.345 1.
4250 11.347 1.
4251 11.350 1.
4252 11.350 1.
4253 11.352 1.
4254 11.354 1.
4255 11.354 1.
4256 11.354 1.
4257 11.357 1.
4258 11.357 1.
4259 11.357 1.
4260 11.357 1.
4261 11.357 1.
4262 11.354 1.
4263 11.354 1.
4264 11.354 1.
4265 11.354 1.
4266 11.354 1.
4267 11.354 1.
4268 11.354 1.
4269 11.354 1.
4270 11.354 1.
4271 11.354 1.
4272 11.357 1.
4273 11.359 1.
4274 11.359 1.
4275 11.361 1.
4276 11.361 1.
4277 11.361 1.
4278 11.361 1.
4279 11.361 1.
4280 11.361 1.
4281 11.361 1.
4282 11.361 1.
4283 11.361 1.
4284 11.364 1.
4285 11.364 1.
4286 11.366 1.
4287 11.366 1.
4288 11.368 1.
4289 11.369 1.
4290 11.369 1.
4291 11.369 1.
4292 11.371 1.
4293 11.373 1.
4294 11.375 1.
4295 11.376 1.
4296 11.378 1.
4297 11.378 1.
4298 11.378 1.
4299 11.380 1.
4300 11.380 1.
4301 11.380 1.
4302 11.382 1.
4303 11.383 1.
4304 11.383 1.
4305 11.383 1.
4306 11.383 1.
4307 11.383 1.
4308 11.385 1.
4309 11.385 1.
4310 11.385 1.
4311 11.387 1.
4312 11.387 1.
4313 11.387 1.
4314 11.390 1.
4315 11.392 1.
4316 11.394 1.
4317 11.397 1.
4318 11.401 1.
4319 11.404 1.
4320 11.408 1.
4321 11.411 1.
4322 11.416 1.
4323 11.420 1.
4324 11.427 1.
4325 11.434 1.
4326 11.442 1.
4327 11.449 1.
4328 11.460 1.
4329 11.470 1.
4330 11.482 1.
4331 11.494 1.
4332 11.508 1.
4333 11.522 1.
4334 11.536 1.
4335 11.550 1.
4336 11.564 1.
4337 11.576 1.
4338 11.590 1.
4339 11.599 1.
4340 11.609 1.
4341 11.611 1.
4342 11.616 1.
4343 11.614 1.
4344 11.611 1.
4345 11.604 1.
4346 11.595 1.
4347 11.585 1.
4348 11.574 1.
4349 11.562 1.
4350 11.548 1.
4351 11.536 1.
4352 11.524 1.
4353 11.512 1.
4354 11.501 1.
4355 11.489 1.
4356 11.479 1.
4357 11.472 1.
4358 11.465 1.
4359 11.458 1.
4360 11.453 1.
4361 11.449 1.
4362 11.444 1.
4363 11.441 1.
4364 11.437 1.
4365 11.435 1.
4366 11.432 1.
4367 11.430 1.
4368 11.427 1.
4369 11.427 1.
4370 11.425 1.
4371 11.423 1.
4372 11.420 1.
4373 11.420 1.
4374 11.418 1.
4375 11.418 1.
4376 11.416 1.
4377 11.416 1.
4378 11.415 1.
4379 11.415 1.
4380 11.413 1.
4381 11.413 1.
4382 11.413 1.
4383 11.415 1.
4384 11.416 1.
4385 11.416 1.
4386 11.418 1.
4387 11.418 1.
4388 11.418 1.
4389 11.418 1.
4390 11.418 1.
4391 11.418 1.
4392 11.420 1.
4393 11.420 1.
4394 11.420 1.
4395 11.420 1.
4396 11.420 1.
4397 11.418 1.
4398 11.420 1.
4399 11.420 1.
4400 11.420 1.
4401 11.420 1.
4402 11.420 1.
4403 11.420 1.
4404 11.423 1.
4405 11.423 1.
4406 11.423 1.
4407 11.423 1.
4408 11.425 1.
4409 11.425 1.
4410 11.425 1.
4411 11.425 1.
4412 11.425 1.
4413 11.425 1.
4414 11.427 1.
4415 11.427 1.
4416 11.427 1.
4417 11.427 1.
4418 11.427 1.
4419 11.427 1.
4420 11.427 1.
4421 11.430 1.
4422 11.430 1.
4423 11.430 1.
4424 11.427 1.
4425 11.427 1.
4426 11.427 1.
4427 11.427 1.
4428 11.427 1.
4429 11.427 1.
4430 11.430 1.
4431 11.430 1.
4432 11.430 1.
4433 11.430 1.
4434 11.432 1.
4435 11.432 1.
4436 11.432 1.
4437 11.432 1.
4438 11.432 1.
4439 11.432 1.
4440 11.432 1.
4441 11.430 1.
4442 11.430 1.
4443 11.430 1.
4444 11.430 1.
4445 11.430 1.
4446 11.430 1.
4447 11.427 1.
4448 11.427 1.
4449 11.427 1.
4450 11.427 1.
4451 11.430 1.
4452 11.430 1.
4453 11.430 1.
4454 11.432 1.
4455 11.432 1.
4456 11.432 1.
4457 11.434 1.
4458 11.435 1.
4459 11.437 1.
4460 11.437 1.
4461 11.439 1.
4462 11.442 1.
4463 11.444 1.
4464 11.446 1.
4465 11.449 1.
4466 11.451 1.
4467 11.453 1.
4468 11.453 1.
4469 11.458 1.
4470 11.460 1.
4471 11.463 1.
4472 11.465 1.
4473 11.468 1.
4474 11.468 1.
4475 11.468 1.
4476 11.468 1.
4477 11.468 1.
4478 11.468 1.
4479 11.467 1.
4480 11.467 1.
4481 11.467 1.
4482 11.465 1.
4483 11.465 1.
4484 11.463 1.
4485 11.460 1.
4486 11.460 1.
4487 11.460 1.
4488 11.460 1.
4489 11.460 1.
4490 11.460 1.
4491 11.463 1.
4492 11.465 1.
4493 11.465 1.
4494 11.467 1.
4495 11.468 1.
4496 11.468 1.
4497 11.468 1.
4498 11.470 1.
4499 11.470 1.
4500 11.470 1.
4501 11.472 1.
4502 11.472 1.
4503 11.472 1.
4504 11.472 1.
4505 11.474 1.
4506 11.475 1.
4507 11.475 1.
4508 11.475 1.
4509 11.475 1.
4510 11.474 1.
4511 11.472 1.
4512 11.472 1.
4513 11.472 1.
4514 11.470 1.
4515 11.470 1.
4516 11.468 1.
4517 11.470 1.
4518 11.470 1.
4519 11.470 1.
4520 11.470 1.
4521 11.472 1.
4522 11.472 1.
4523 11.472 1.
4524 11.470 1.
4525 11.470 1.
4526 11.470 1.
4527 11.470 1.
4528 11.470 1.
4529 11.472 1.
4530 11.474 1.
4531 11.475 1.
4532 11.477 1.
4533 11.479 1.
4534 11.482 1.
4535 11.484 1.
4536 11.486 1.
4537 11.489 1.
4538 11.493 1.
4539 11.496 1.
4540 11.498 1.
4541 11.498 1.
4542 11.498 1.
4543 11.496 1.
4544 11.496 1.
4545 11.496 1.
4546 11.494 1.
4547 11.494 1.
4548 11.493 1.
4549 11.493 1.
4550 11.491 1.
4551 11.491 1.
4552 11.489 1.
4553 11.489 1.
4554 11.489 1.
4555 11.489 1.
4556 11.489 1.
4557 11.489 1.
4558 11.489 1.
4559 11.486 1.
4560 11.486 1.
4561 11.486 1.
4562 11.486 1.
4563 11.486 1.
4564 11.486 1.
4565 11.486 1.
4566 11.486 1.
4567 11.486 1.
4568 11.486 1.
4569 11.486 1.
4570 11.486 1.
4571 11.489 1.
4572 11.491 1.
4573 11.491 1.
4574 11.491 1.
4575 11.491 1.
4576 11.491 1.
4577 11.489 1.
4578 11.489 1.
4579 11.489 1.
4580 11.489 1.
4581 11.491 1.
4582 11.491 1.
4583 11.491 1.
4584 11.493 1.
4585 11.494 1.
4586 11.494 1.
4587 11.496 1.
4588 11.496 1.
4589 11.496 1.
4590 11.498 1.
4591 11.498 1.
4592 11.498 1.
4593 11.498 1.
4594 11.498 1.
4595 11.500 1.
4596 11.501 1.
4597 11.501 1.
4598 11.503 1.
4599 11.503 1.
